match_api_id,country_id,league_id,season,stage,match_date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,match_result
829869,4769,4769,2010/2011,1,2010-08-07,8588,8481,1,2,away_win
829870,4769,4769,2010/2011,1,2010-08-07,9748,9829,0,0,draw
829871,4769,4769,2010/2011,1,2010-08-07,8592,7819,1,2,away_win
829872,4769,4769,2010/2011,1,2010-08-08,10249,9827,1,0,home_win
829873,4769,4769,2010/2011,1,2010-08-07,9831,9873,0,0,draw
829874,4769,4769,2010/2011,1,2010-08-07,9847,9853,3,1,home_win
829875,4769,4769,2010/2011,1,2010-08-07,9851,8639,1,1,draw
829876,4769,4769,2010/2011,1,2010-08-07,9874,108893,2,1,home_win
829877,4769,4769,2010/2011,1,2010-08-07,9941,8521,2,0,home_win
829964,4769,4769,2010/2011,10,2010-10-24,108893,9748,1,1,draw
829965,4769,4769,2010/2011,10,2010-10-23,9827,8521,0,2,away_win
829966,4769,4769,2010/2011,10,2010-10-23,8588,9831,1,0,home_win
829967,4769,4769,2010/2011,10,2010-10-24,8639,8592,1,3,away_win
829968,4769,4769,2010/2011,10,2010-10-23,9829,9873,0,2,away_win
829969,4769,4769,2010/2011,10,2010-10-23,8481,8689,1,0,home_win
829970,4769,4769,2010/2011,10,2010-10-24,9847,8583,2,3,away_win
829971,4769,4769,2010/2011,10,2010-10-23,9851,10249,0,1,away_win
829972,4769,4769,2010/2011,10,2010-10-23,9853,7819,1,1,draw
829973,4769,4769,2010/2011,10,2010-10-23,9874,9941,1,3,away_win
829982,4769,4769,2010/2011,11,2010-10-30,8583,9831,2,0,home_win
829983,4769,4769,2010/2011,11,2010-10-30,8521,9853,2,0,home_win
829984,4769,4769,2010/2011,11,2010-10-30,7819,8481,2,3,away_win
829985,4769,4769,2010/2011,11,2010-10-30,8689,108893,2,0,home_win
829986,4769,4769,2010/2011,11,2010-10-30,9748,9874,2,1,home_win
829987,4769,4769,2010/2011,11,2010-12-01,8592,9851,0,0,draw
829988,4769,4769,2010/2011,11,2010-11-02,9829,9827,2,2,draw
829991,4769,4769,2010/2011,11,2010-10-31,10249,9847,1,1,draw
830011,4769,4769,2010/2011,11,2010-10-30,9941,8588,1,1,draw
830027,4769,4769,2010/2011,11,2010-10-31,9873,8639,1,1,draw
830044,4769,4769,2010/2011,12,2010-11-06,108893,7819,3,2,home_win
830045,4769,4769,2010/2011,12,2010-11-06,9827,9873,1,1,draw
830047,4769,4769,2010/2011,12,2010-11-07,8588,10249,2,0,home_win
830048,4769,4769,2010/2011,12,2010-11-07,8639,8521,3,1,home_win
830050,4769,4769,2010/2011,12,2010-11-07,8481,9829,0,4,away_win
830051,4769,4769,2010/2011,12,2010-11-07,9831,9941,2,0,home_win
830052,4769,4769,2010/2011,12,2010-11-07,9847,8592,2,1,home_win
830053,4769,4769,2010/2011,12,2010-11-06,9851,9748,1,1,draw
830054,4769,4769,2010/2011,12,2010-11-06,9853,8689,1,2,away_win
830055,4769,4769,2010/2011,12,2010-11-06,9874,8583,1,1,draw
830058,4769,4769,2010/2011,13,2010-11-14,8583,9851,2,1,home_win
830059,4769,4769,2010/2011,13,2010-11-13,9827,8481,2,1,home_win
830060,4769,4769,2010/2011,13,2010-11-13,8521,9874,1,1,draw
830062,4769,4769,2010/2011,13,2010-11-13,7819,8639,2,5,away_win
830063,4769,4769,2010/2011,13,2010-11-14,8689,9847,1,1,draw
830065,4769,4769,2010/2011,13,2010-11-14,9748,9831,1,0,home_win
830066,4769,4769,2010/2011,13,2010-11-13,8592,8588,1,1,draw
830068,4769,4769,2010/2011,13,2010-11-13,9829,108893,0,0,draw
830069,4769,4769,2010/2011,13,2010-11-13,10249,9941,1,0,home_win
830070,4769,4769,2010/2011,13,2010-12-01,9873,9853,1,1,draw
830071,4769,4769,2010/2011,14,2010-11-21,108893,9827,2,4,away_win
830072,4769,4769,2010/2011,14,2010-11-21,8588,9748,1,3,away_win
830073,4769,4769,2010/2011,14,2010-11-21,8639,9829,2,1,home_win
830074,4769,4769,2010/2011,14,2010-11-20,8481,9873,2,0,home_win
830075,4769,4769,2010/2011,14,2010-11-20,9831,10249,0,1,away_win
830076,4769,4769,2010/2011,14,2010-11-20,9847,7819,2,1,home_win
830077,4769,4769,2010/2011,14,2010-11-20,9851,8521,2,1,home_win
830078,4769,4769,2010/2011,14,2010-11-20,9853,8583,1,1,draw
830079,4769,4769,2010/2011,14,2010-11-20,9874,8689,2,0,home_win
830080,4769,4769,2010/2011,14,2010-11-20,9941,8592,0,1,away_win
830081,4769,4769,2010/2011,15,2010-11-28,8583,9941,1,2,away_win
830082,4769,4769,2010/2011,15,2010-11-27,9827,8639,1,1,draw
830083,4769,4769,2010/2011,15,2010-11-30,8521,8588,4,1,home_win
830084,4769,4769,2010/2011,15,2010-11-28,7819,9874,0,3,away_win
830085,4769,4769,2010/2011,15,2010-11-27,8689,9851,2,0,home_win
830086,4769,4769,2010/2011,15,2010-11-28,9748,9847,2,2,draw
830087,4769,4769,2010/2011,15,2010-11-27,8592,10249,4,0,home_win
830088,4769,4769,2010/2011,15,2010-11-27,9829,9831,1,1,draw
830089,4769,4769,2010/2011,15,2010-11-27,8481,9853,1,1,draw
830090,4769,4769,2010/2011,15,2010-11-27,9873,108893,3,0,home_win
830091,4769,4769,2010/2011,16,2010-12-04,108893,8481,1,1,draw
830092,4769,4769,2010/2011,16,2010-12-04,8588,8583,1,1,draw
830093,4769,4769,2010/2011,16,2010-12-05,8639,8689,6,3,home_win
830094,4769,4769,2010/2011,16,2010-12-04,10249,9748,1,2,away_win
830095,4769,4769,2010/2011,16,2010-12-05,9831,8592,1,0,home_win
830096,4769,4769,2010/2011,16,2010-12-05,9847,8521,3,1,home_win
830097,4769,4769,2010/2011,16,2010-12-04,9851,9829,1,0,home_win
830099,4769,4769,2010/2011,16,2010-12-05,9853,9827,2,2,draw
830100,4769,4769,2010/2011,16,2010-12-04,9874,9873,2,1,home_win
830101,4769,4769,2010/2011,16,2010-12-04,9941,7819,1,0,home_win
830102,4769,4769,2010/2011,17,2010-12-11,108893,8639,0,1,away_win
830104,4769,4769,2010/2011,17,2010-12-11,8583,8592,1,1,draw
830105,4769,4769,2010/2011,17,2010-12-12,9827,9851,0,0,draw
830106,4769,4769,2010/2011,17,2010-12-11,8521,10249,0,0,draw
830107,4769,4769,2010/2011,17,2010-12-11,7819,9831,0,0,draw
830108,4769,4769,2010/2011,17,2010-12-11,8689,8588,3,0,home_win
830109,4769,4769,2010/2011,17,2010-12-12,9748,9941,2,0,home_win
830110,4769,4769,2010/2011,17,2010-12-12,9829,9853,0,2,away_win
830112,4769,4769,2010/2011,17,2010-12-11,8481,9874,1,0,home_win
830113,4769,4769,2010/2011,17,2010-12-11,9873,9847,1,2,away_win
830114,4769,4769,2010/2011,18,2011-01-22,8588,7819,2,0,home_win
830115,4769,4769,2010/2011,18,2011-01-19,8639,8481,3,0,home_win
830116,4769,4769,2010/2011,18,2010-12-19,8592,9748,1,1,draw
830117,4769,4769,2010/2011,18,2010-12-18,10249,8583,1,1,draw
830118,4769,4769,2010/2011,18,2010-12-18,9831,8521,1,1,draw
830119,4769,4769,2010/2011,18,2010-12-18,9847,9829,2,2,draw
830120,4769,4769,2010/2011,18,2010-12-18,9851,9873,1,0,home_win
830121,4769,4769,2010/2011,18,2010-12-18,9853,108893,2,0,home_win
830122,4769,4769,2010/2011,18,2010-12-19,9874,9827,1,1,draw
830123,4769,4769,2010/2011,18,2010-12-18,9941,8689,3,0,home_win
830124,4769,4769,2010/2011,19,2010-12-22,108893,9831,0,0,draw
830125,4769,4769,2010/2011,19,2010-12-22,9827,8588,2,2,draw
830126,4769,4769,2010/2011,19,2010-12-22,8521,8592,0,0,draw
830127,4769,4769,2010/2011,19,2010-12-22,7819,9851,1,0,home_win
830128,4769,4769,2010/2011,19,2010-12-22,8639,9853,1,1,draw
830131,4769,4769,2010/2011,19,2010-12-21,8689,10249,0,0,draw
830132,4769,4769,2010/2011,19,2010-12-22,9748,8583,1,1,draw
830133,4769,4769,2010/2011,19,2010-12-22,9829,9874,2,1,home_win
830134,4769,4769,2010/2011,19,2010-12-22,8481,9847,2,0,home_win
830135,4769,4769,2010/2011,19,2010-12-22,9873,9941,2,1,home_win
829878,4769,4769,2010/2011,2,2010-08-14,108893,8588,0,1,away_win
829879,4769,4769,2010/2011,2,2010-08-15,9827,9941,1,2,away_win
829880,4769,4769,2010/2011,2,2010-08-14,8521,8583,1,1,draw
829881,4769,4769,2010/2011,2,2010-08-15,7819,9748,3,2,home_win
829883,4769,4769,2010/2011,2,2010-08-15,8639,9847,0,0,draw
829884,4769,4769,2010/2011,2,2010-08-14,8689,9831,1,2,away_win
829885,4769,4769,2010/2011,2,2010-08-17,9829,10249,0,0,draw
829886,4769,4769,2010/2011,2,2010-08-14,8481,9851,0,3,away_win
829887,4769,4769,2010/2011,2,2010-08-14,9853,9874,3,2,home_win
829888,4769,4769,2010/2011,2,2010-08-14,9873,8592,3,2,home_win
830136,4769,4769,2010/2011,20,2011-01-15,8583,9829,1,1,draw
830137,4769,4769,2010/2011,20,2011-01-15,8521,7819,1,3,away_win
830138,4769,4769,2010/2011,20,2011-01-15,8588,9853,2,1,home_win
830139,4769,4769,2010/2011,20,2011-01-15,9748,8689,3,0,home_win
830140,4769,4769,2010/2011,20,2011-01-16,8592,9827,2,1,home_win
830141,4769,4769,2010/2011,20,2011-01-15,10249,9873,2,1,home_win
830142,4769,4769,2010/2011,20,2011-01-15,9831,8639,0,2,away_win
830143,4769,4769,2010/2011,20,2011-01-15,9847,9874,2,1,home_win
830144,4769,4769,2010/2011,20,2011-01-15,9851,108893,4,0,home_win
830145,4769,4769,2010/2011,20,2011-01-15,9941,8481,1,0,home_win
830146,4769,4769,2010/2011,21,2011-01-29,108893,9847,1,2,away_win
830147,4769,4769,2010/2011,21,2011-01-30,9827,9831,2,0,home_win
830148,4769,4769,2010/2011,21,2011-01-29,7819,8583,2,0,home_win
830149,4769,4769,2010/2011,21,2011-01-29,8639,8588,1,0,home_win
830150,4769,4769,2010/2011,21,2011-01-29,8689,8521,2,0,home_win
830151,4769,4769,2010/2011,21,2011-01-30,9829,8592,0,0,draw
830152,4769,4769,2010/2011,21,2011-01-30,8481,10249,1,2,away_win
830154,4769,4769,2010/2011,21,2011-01-29,9853,9941,2,1,home_win
830155,4769,4769,2010/2011,21,2011-01-29,9874,9851,5,1,home_win
830156,4769,4769,2010/2011,21,2011-01-29,9873,9748,2,1,home_win
830159,4769,4769,2010/2011,22,2011-02-06,8583,8639,1,1,draw
830161,4769,4769,2010/2011,22,2011-02-05,8521,8481,2,1,home_win
830162,4769,4769,2010/2011,22,2011-02-05,7819,8689,0,2,away_win
830163,4769,4769,2010/2011,22,2011-02-05,8588,9873,1,1,draw
830165,4769,4769,2010/2011,22,2011-02-06,9748,9827,0,0,draw
830166,4769,4769,2010/2011,22,2011-02-05,8592,108893,1,0,home_win
830168,4769,4769,2010/2011,22,2011-02-05,10249,9853,1,2,away_win
830170,4769,4769,2010/2011,22,2011-02-05,9831,9874,1,0,home_win
830171,4769,4769,2010/2011,22,2011-02-05,9851,9847,1,0,home_win
830172,4769,4769,2010/2011,22,2011-02-06,9941,9829,2,0,home_win
830175,4769,4769,2010/2011,23,2011-02-12,108893,10249,0,0,draw
830176,4769,4769,2010/2011,23,2011-02-12,9827,7819,1,2,away_win
830180,4769,4769,2010/2011,23,2011-02-13,8639,9941,2,0,home_win
830181,4769,4769,2010/2011,23,2011-02-12,9829,8689,3,1,home_win
830182,4769,4769,2010/2011,23,2011-02-12,8481,8583,3,1,home_win
830183,4769,4769,2010/2011,23,2011-02-12,9847,8588,0,0,draw
830184,4769,4769,2010/2011,23,2011-02-13,9851,9831,2,0,home_win
830186,4769,4769,2010/2011,23,2011-02-12,9853,9748,1,4,away_win
830188,4769,4769,2010/2011,23,2011-02-12,9874,8592,1,2,away_win
830191,4769,4769,2010/2011,23,2011-02-13,9873,8521,3,0,home_win
830196,4769,4769,2010/2011,24,2011-02-19,8583,108893,1,1,draw
830197,4769,4769,2010/2011,24,2011-02-19,8521,9829,2,0,home_win
830199,4769,4769,2010/2011,24,2011-02-19,7819,9873,2,2,draw
830205,4769,4769,2010/2011,24,2011-02-19,8588,9874,2,3,away_win
830207,4769,4769,2010/2011,24,2011-02-19,8689,9827,5,1,home_win
830209,4769,4769,2010/2011,24,2011-02-18,9748,8481,4,0,home_win
830213,4769,4769,2010/2011,24,2011-02-19,8592,9853,2,1,home_win
830216,4769,4769,2010/2011,24,2011-02-20,10249,8639,1,0,home_win
830220,4769,4769,2010/2011,24,2011-02-20,9831,9847,0,3,away_win
830222,4769,4769,2010/2011,24,2011-02-20,9941,9851,1,2,away_win
830230,4769,4769,2010/2011,25,2011-02-26,108893,8521,1,1,draw
830235,4769,4769,2010/2011,25,2011-02-26,9827,8583,3,0,home_win
830239,4769,4769,2010/2011,25,2011-02-27,8639,9748,1,1,draw
830243,4769,4769,2010/2011,25,2011-02-26,9829,7819,2,2,draw
830249,4769,4769,2010/2011,25,2011-02-27,8481,8592,1,2,away_win
830254,4769,4769,2010/2011,25,2011-02-27,9847,9941,2,1,home_win
830260,4769,4769,2010/2011,25,2011-02-26,9851,8588,2,0,home_win
830266,4769,4769,2010/2011,25,2011-02-26,9853,9831,0,2,away_win
830276,4769,4769,2010/2011,25,2011-02-26,9874,10249,0,0,draw
830278,4769,4769,2010/2011,25,2011-02-26,9873,8689,0,0,draw
830281,4769,4769,2010/2011,26,2011-03-05,8583,9847,1,0,home_win
830283,4769,4769,2010/2011,26,2011-03-06,8521,9827,1,3,away_win
830284,4769,4769,2010/2011,26,2011-03-05,7819,9853,1,0,home_win
830285,4769,4769,2010/2011,26,2011-03-05,8689,8481,0,0,draw
830286,4769,4769,2010/2011,26,2011-03-06,9748,108893,5,0,home_win
830288,4769,4769,2010/2011,26,2011-03-06,8592,8639,1,2,away_win
830291,4769,4769,2010/2011,26,2011-03-05,10249,9851,0,1,away_win
830293,4769,4769,2010/2011,26,2011-03-05,9831,8588,0,0,draw
830295,4769,4769,2010/2011,26,2011-03-05,9941,9874,0,1,away_win
830296,4769,4769,2010/2011,26,2011-03-05,9873,9829,0,0,draw
830300,4769,4769,2010/2011,27,2011-03-12,108893,8689,3,3,draw
830302,4769,4769,2010/2011,27,2011-03-13,9827,9829,0,1,away_win
830306,4769,4769,2010/2011,27,2011-03-12,8588,9941,0,1,away_win
830307,4769,4769,2010/2011,27,2011-03-13,8639,9873,2,1,home_win
830309,4769,4769,2010/2011,27,2011-03-12,8481,7819,2,0,home_win
830310,4769,4769,2010/2011,27,2011-03-12,9831,8583,1,0,home_win
830313,4769,4769,2010/2011,27,2011-03-13,9847,10249,2,2,draw
830316,4769,4769,2010/2011,27,2011-03-11,9851,8592,0,2,away_win
830318,4769,4769,2010/2011,27,2011-03-12,9853,8521,2,0,home_win
830320,4769,4769,2010/2011,27,2011-03-12,9874,9748,0,2,away_win
830323,4769,4769,2010/2011,28,2011-03-19,8583,9874,2,0,home_win
830325,4769,4769,2010/2011,28,2011-03-19,8521,8639,1,2,away_win
830327,4769,4769,2010/2011,28,2011-03-20,7819,108893,2,0,home_win
830329,4769,4769,2010/2011,28,2011-03-19,8689,9853,0,0,draw
830330,4769,4769,2010/2011,28,2011-03-19,9748,9851,1,1,draw
830332,4769,4769,2010/2011,28,2011-03-20,8592,9847,2,1,home_win
830334,4769,4769,2010/2011,28,2011-03-20,9829,8481,0,1,away_win
830336,4769,4769,2010/2011,28,2011-03-19,10249,8588,1,4,away_win
830339,4769,4769,2010/2011,28,2011-03-19,9941,9831,1,1,draw
830341,4769,4769,2010/2011,28,2011-03-19,9873,9827,2,2,draw
830344,4769,4769,2010/2011,29,2011-04-02,108893,9829,0,2,away_win
830345,4769,4769,2010/2011,29,2011-04-03,8588,8592,0,1,away_win
830348,4769,4769,2010/2011,29,2011-04-02,8639,7819,3,1,home_win
830352,4769,4769,2010/2011,29,2011-04-02,8481,9827,0,0,draw
830353,4769,4769,2010/2011,29,2011-04-03,9831,9748,2,2,draw
830354,4769,4769,2010/2011,29,2011-04-02,9847,8689,0,0,draw
830356,4769,4769,2010/2011,29,2011-04-02,9851,8583,0,0,draw
830357,4769,4769,2010/2011,29,2011-04-03,9853,9873,1,1,draw
830360,4769,4769,2010/2011,29,2011-04-02,9874,8521,2,1,home_win
830362,4769,4769,2010/2011,29,2011-04-02,9941,10249,0,1,away_win
829889,4769,4769,2010/2011,3,2010-08-21,8583,9873,1,1,draw
829890,4769,4769,2010/2011,3,2010-08-21,8588,9829,2,2,draw
829891,4769,4769,2010/2011,3,2010-08-21,9748,8521,1,0,home_win
829892,4769,4769,2010/2011,3,2010-08-21,8592,8689,2,0,home_win
829893,4769,4769,2010/2011,3,2010-08-22,10249,7819,0,0,draw
829894,4769,4769,2010/2011,3,2010-08-21,9831,8481,1,1,draw
829895,4769,4769,2010/2011,3,2010-08-22,9847,9827,1,2,away_win
829896,4769,4769,2010/2011,3,2010-08-21,9851,9853,0,0,draw
829897,4769,4769,2010/2011,3,2010-08-22,9874,8639,0,0,draw
829898,4769,4769,2010/2011,3,2010-08-21,9941,108893,2,1,home_win
830365,4769,4769,2010/2011,30,2011-04-09,8583,9853,2,2,draw
830368,4769,4769,2010/2011,30,2011-04-09,9827,108893,0,0,draw
830369,4769,4769,2010/2011,30,2011-04-09,8521,9851,2,0,home_win
830372,4769,4769,2010/2011,30,2011-04-09,7819,9847,1,2,away_win
830373,4769,4769,2010/2011,30,2011-04-09,8689,9874,1,1,draw
830375,4769,4769,2010/2011,30,2011-04-10,9748,8588,3,0,home_win
830377,4769,4769,2010/2011,30,2011-04-10,8592,9941,2,2,draw
830378,4769,4769,2010/2011,30,2011-04-09,9829,8639,1,0,home_win
830380,4769,4769,2010/2011,30,2011-04-10,10249,9831,1,1,draw
830382,4769,4769,2010/2011,30,2011-04-09,9873,8481,1,1,draw
830385,4769,4769,2010/2011,31,2011-04-17,108893,9873,0,1,away_win
830387,4769,4769,2010/2011,31,2011-04-16,8588,8521,1,1,draw
830388,4769,4769,2010/2011,31,2011-04-16,8639,9827,1,1,draw
830390,4769,4769,2010/2011,31,2011-04-17,10249,8592,1,2,away_win
830392,4769,4769,2010/2011,31,2011-04-16,9831,9829,3,2,home_win
830393,4769,4769,2010/2011,31,2011-04-17,9847,9748,1,0,home_win
830396,4769,4769,2010/2011,31,2011-04-16,9851,8689,1,2,away_win
830397,4769,4769,2010/2011,31,2011-04-16,9853,8481,2,1,home_win
830399,4769,4769,2010/2011,31,2011-04-16,9874,7819,3,2,home_win
830401,4769,4769,2010/2011,31,2011-04-16,9941,8583,0,1,away_win
830405,4769,4769,2010/2011,32,2011-04-24,8583,8588,1,1,draw
830436,4769,4769,2010/2011,32,2011-04-24,9827,9853,2,0,home_win
830437,4769,4769,2010/2011,32,2011-04-24,8521,9847,2,2,draw
830439,4769,4769,2010/2011,32,2011-04-24,7819,9941,1,1,draw
830442,4769,4769,2010/2011,32,2011-04-24,8689,8639,1,1,draw
830443,4769,4769,2010/2011,32,2011-04-27,9748,10249,3,2,home_win
830445,4769,4769,2010/2011,32,2011-04-27,8592,9831,4,2,home_win
830447,4769,4769,2010/2011,32,2011-04-24,9829,9851,1,0,home_win
830448,4769,4769,2010/2011,32,2011-04-24,8481,108893,0,0,draw
830450,4769,4769,2010/2011,32,2011-04-24,9873,9874,1,1,draw
830456,4769,4769,2010/2011,33,2011-04-30,8588,8689,2,3,away_win
830458,4769,4769,2010/2011,33,2011-04-30,8639,108893,5,0,home_win
830459,4769,4769,2010/2011,33,2011-05-01,8592,8583,1,1,draw
830461,4769,4769,2010/2011,33,2011-05-01,10249,8521,0,0,draw
830463,4769,4769,2010/2011,33,2011-05-01,9831,7819,0,4,away_win
830465,4769,4769,2010/2011,33,2011-04-30,9847,9873,3,1,home_win
830467,4769,4769,2010/2011,33,2011-04-30,9851,9827,0,0,draw
830469,4769,4769,2010/2011,33,2011-05-01,9853,9829,1,1,draw
830470,4769,4769,2010/2011,33,2011-04-30,9874,8481,1,0,home_win
830473,4769,4769,2010/2011,33,2011-05-01,9941,9748,2,0,home_win
830476,4769,4769,2010/2011,34,2011-05-07,108893,9853,0,1,away_win
830477,4769,4769,2010/2011,34,2011-05-07,8583,10249,1,0,home_win
830478,4769,4769,2010/2011,34,2011-05-07,9827,9874,0,4,away_win
830479,4769,4769,2010/2011,34,2011-05-07,8521,9831,0,0,draw
830480,4769,4769,2010/2011,34,2011-05-07,7819,8588,1,1,draw
830481,4769,4769,2010/2011,34,2011-05-07,8689,9941,0,0,draw
830482,4769,4769,2010/2011,34,2011-05-08,9748,8592,3,2,home_win
830483,4769,4769,2010/2011,34,2011-05-07,9829,9847,1,1,draw
830484,4769,4769,2010/2011,34,2011-05-07,8481,8639,0,1,away_win
830486,4769,4769,2010/2011,34,2011-05-08,9873,9851,2,0,home_win
830489,4769,4769,2010/2011,35,2011-05-11,8583,9748,4,0,home_win
830490,4769,4769,2010/2011,35,2011-05-11,8588,9827,1,0,home_win
830492,4769,4769,2010/2011,35,2011-05-11,8592,8521,3,0,home_win
830494,4769,4769,2010/2011,35,2011-05-11,10249,8689,3,1,home_win
830496,4769,4769,2010/2011,35,2011-05-11,9831,108893,3,2,home_win
830498,4769,4769,2010/2011,35,2011-05-10,9847,8481,2,2,draw
830500,4769,4769,2010/2011,35,2011-05-11,9851,7819,1,1,draw
830502,4769,4769,2010/2011,35,2011-05-10,9853,8639,1,2,away_win
830503,4769,4769,2010/2011,35,2011-05-11,9874,9829,3,0,home_win
830505,4769,4769,2010/2011,35,2011-05-11,9941,9873,0,0,draw
830506,4769,4769,2010/2011,36,2011-05-15,108893,9941,1,0,home_win
830508,4769,4769,2010/2011,36,2011-05-18,9827,9847,1,0,home_win
830510,4769,4769,2010/2011,36,2011-05-16,8521,9748,1,1,draw
830512,4769,4769,2010/2011,36,2011-05-15,7819,10249,2,0,home_win
830514,4769,4769,2010/2011,36,2011-05-18,8639,9874,1,0,home_win
830516,4769,4769,2010/2011,36,2011-05-15,8689,8592,2,2,draw
830517,4769,4769,2010/2011,36,2011-05-15,9829,8588,1,1,draw
830519,4769,4769,2010/2011,36,2011-05-15,8481,9831,3,0,home_win
830520,4769,4769,2010/2011,36,2011-05-15,9853,9851,1,2,away_win
830522,4769,4769,2010/2011,36,2011-05-15,9873,8583,1,1,draw
830524,4769,4769,2010/2011,37,2011-05-21,8583,8521,0,1,away_win
830525,4769,4769,2010/2011,37,2011-05-21,8588,108893,0,1,away_win
830528,4769,4769,2010/2011,37,2011-05-21,9748,7819,0,0,draw
830529,4769,4769,2010/2011,37,2011-05-21,8592,9873,2,2,draw
830530,4769,4769,2010/2011,37,2011-05-21,10249,9829,0,1,away_win
830532,4769,4769,2010/2011,37,2011-05-21,9831,8689,2,0,home_win
830534,4769,4769,2010/2011,37,2011-05-21,9847,8639,2,2,draw
830535,4769,4769,2010/2011,37,2011-05-21,9851,8481,0,2,away_win
830537,4769,4769,2010/2011,37,2011-05-21,9874,9853,2,1,home_win
830538,4769,4769,2010/2011,37,2011-05-21,9941,9827,2,0,home_win
830539,4769,4769,2010/2011,38,2011-05-29,108893,9874,1,3,away_win
830540,4769,4769,2010/2011,38,2011-05-29,9827,10249,2,0,home_win
830541,4769,4769,2010/2011,38,2011-05-29,8521,9941,0,2,away_win
830542,4769,4769,2010/2011,38,2011-05-29,7819,8592,2,2,draw
830543,4769,4769,2010/2011,38,2011-05-29,8639,9851,3,2,home_win
830544,4769,4769,2010/2011,38,2011-05-29,8689,8583,1,2,away_win
830545,4769,4769,2010/2011,38,2011-05-29,9829,9748,0,2,away_win
830546,4769,4769,2010/2011,38,2011-05-29,8481,8588,4,0,home_win
830547,4769,4769,2010/2011,38,2011-05-29,9853,9847,1,1,draw
830550,4769,4769,2010/2011,38,2011-05-29,9873,9831,2,1,home_win
829900,4769,4769,2010/2011,4,2010-08-28,108893,9851,0,1,away_win
829901,4769,4769,2010/2011,4,2010-08-29,9827,8592,1,1,draw
829902,4769,4769,2010/2011,4,2010-08-28,7819,8521,0,2,away_win
829903,4769,4769,2010/2011,4,2010-08-29,8639,9831,1,1,draw
829904,4769,4769,2010/2011,4,2010-08-28,8689,9748,2,0,home_win
829905,4769,4769,2010/2011,4,2010-08-29,9829,8583,2,0,home_win
829907,4769,4769,2010/2011,4,2010-08-28,8481,9941,0,2,away_win
829908,4769,4769,2010/2011,4,2010-08-28,9853,8588,3,1,home_win
829909,4769,4769,2010/2011,4,2010-08-29,9874,9847,3,1,home_win
829910,4769,4769,2010/2011,4,2010-08-28,9873,10249,0,1,away_win
829911,4769,4769,2010/2011,5,2010-09-11,8583,7819,1,1,draw
829912,4769,4769,2010/2011,5,2010-09-12,8521,8689,0,0,draw
829913,4769,4769,2010/2011,5,2010-09-11,8588,8639,1,4,away_win
829914,4769,4769,2010/2011,5,2010-09-11,9748,9873,1,1,draw
829915,4769,4769,2010/2011,5,2010-09-12,8592,9829,2,2,draw
829916,4769,4769,2010/2011,5,2010-09-11,10249,8481,1,2,away_win
829917,4769,4769,2010/2011,5,2010-09-12,9831,9827,2,1,home_win
829918,4769,4769,2010/2011,5,2010-09-11,9847,108893,4,0,home_win
829919,4769,4769,2010/2011,5,2010-09-11,9851,9874,2,1,home_win
829920,4769,4769,2010/2011,5,2010-09-11,9941,9853,0,1,away_win
829921,4769,4769,2010/2011,6,2010-09-18,108893,8592,0,3,away_win
829922,4769,4769,2010/2011,6,2010-09-19,9827,9748,2,0,home_win
829923,4769,4769,2010/2011,6,2010-09-19,8639,8583,1,0,home_win
829924,4769,4769,2010/2011,6,2010-09-18,8689,7819,0,1,away_win
829925,4769,4769,2010/2011,6,2010-09-18,9829,9941,0,0,draw
829926,4769,4769,2010/2011,6,2010-09-18,8481,8521,0,2,away_win
829928,4769,4769,2010/2011,6,2010-09-19,9847,9851,0,0,draw
829929,4769,4769,2010/2011,6,2010-09-18,9853,10249,3,0,home_win
829930,4769,4769,2010/2011,6,2010-09-18,9874,9831,4,0,home_win
829931,4769,4769,2010/2011,6,2010-09-18,9873,8588,1,1,draw
829933,4769,4769,2010/2011,7,2010-09-25,8583,8481,2,2,draw
829934,4769,4769,2010/2011,7,2010-09-26,8521,9873,1,0,home_win
829935,4769,4769,2010/2011,7,2010-09-25,7819,9827,0,0,draw
829936,4769,4769,2010/2011,7,2010-09-26,8588,9847,0,2,away_win
829937,4769,4769,2010/2011,7,2010-09-25,8689,9829,2,1,home_win
829938,4769,4769,2010/2011,7,2010-09-25,9748,9853,0,1,away_win
829939,4769,4769,2010/2011,7,2010-09-25,8592,9874,2,1,home_win
829940,4769,4769,2010/2011,7,2010-09-25,10249,108893,3,1,home_win
829941,4769,4769,2010/2011,7,2010-09-25,9831,9851,1,2,away_win
829942,4769,4769,2010/2011,7,2010-09-26,9941,8639,1,1,draw
829944,4769,4769,2010/2011,8,2010-10-02,108893,8583,0,4,away_win
829945,4769,4769,2010/2011,8,2010-10-02,9827,8689,1,0,home_win
829946,4769,4769,2010/2011,8,2010-10-03,8639,10249,3,1,home_win
829947,4769,4769,2010/2011,8,2010-10-02,9829,8521,0,1,away_win
829948,4769,4769,2010/2011,8,2010-10-02,8481,9748,2,3,away_win
829949,4769,4769,2010/2011,8,2010-10-03,9847,9831,0,0,draw
829950,4769,4769,2010/2011,8,2010-10-03,9851,9941,3,1,home_win
829951,4769,4769,2010/2011,8,2010-10-02,9853,8592,1,1,draw
829952,4769,4769,2010/2011,8,2010-10-02,9874,8588,3,0,home_win
829953,4769,4769,2010/2011,8,2010-10-02,9873,7819,2,1,home_win
829954,4769,4769,2010/2011,9,2010-10-16,8583,9827,0,1,away_win
